Date,Open,High,Low,Close,Adj Close,Volume
2012-01-10,5.880000,6.000000,5.710000,5.950000,5.456794,36600
2012-01-11,5.870000,6.040000,5.710000,5.950000,5.456794,27900
2012-01-12,6.000000,6.010000,5.900000,5.900000,5.410937,12400
2012-01-13,5.840000,5.900000,5.680000,5.760000,5.282543,36400
2012-01-17,5.730000,5.880000,5.700000,5.840000,5.355911,6000
2012-01-18,5.800000,5.900000,5.800000,5.900000,5.410937,16800
2012-01-19,5.970000,5.970000,5.830000,5.950000,5.456794,4000
2012-01-20,5.850000,5.920000,5.850000,5.920000,5.429281,5700
2012-01-23,5.850000,5.950000,5.760000,5.950000,5.456794,6700
2012-01-24,5.930000,5.980000,5.930000,5.950000,5.456794,10200
2012-01-25,6.000000,6.010000,5.830000,5.950000,5.456794,13100
2012-01-26,5.920000,5.990000,5.880000,5.890000,5.401766,6900
2012-01-27,5.930000,5.930000,5.720000,5.720000,5.245858,9900
2012-01-30,5.790000,5.840000,5.610000,5.610000,5.144977,16000
2012-01-31,5.770000,5.850000,5.650000,5.730000,5.255028,15200
2012-02-01,5.800000,5.960000,5.610000,5.860000,5.374253,74500
2012-02-02,5.800000,5.890000,5.750000,5.800000,5.319226,66300
2012-02-03,5.940000,5.940000,5.710000,5.780000,5.300886,17400
2012-02-06,5.800000,5.950000,5.750000,5.930000,5.438451,19300
2012-02-07,5.940000,5.980000,5.800000,5.940000,5.447623,17000
2012-02-08,5.900000,5.980000,5.820000,5.970000,5.475135,17600
2012-02-09,5.870000,6.000000,5.850000,5.940000,5.470531,25200
2012-02-10,5.970000,6.020000,5.930000,5.930000,5.461321,45900
2012-02-13,5.920000,6.000000,5.920000,5.990000,5.516578,8200
2012-02-14,5.910000,6.040000,5.910000,6.000000,5.525788,15400
2012-02-15,6.000000,6.030000,5.920000,6.000000,5.525788,13300
2012-02-16,5.940000,6.000000,5.870000,6.000000,5.525788,63800
2012-02-17,6.010000,6.050000,5.980000,6.010000,5.534998,93800
2012-02-21,6.010000,6.010000,5.950000,5.980000,5.507369,15900
2012-02-22,5.950000,6.030000,5.900000,6.000000,5.525788,53800
2012-02-23,5.980000,6.010000,5.900000,5.950000,5.479741,48400
2012-02-24,5.950000,5.950000,5.890000,5.900000,5.433692,84500
2012-02-27,5.900000,5.920000,5.850000,5.880000,5.415272,105000
2012-02-28,5.850000,5.950000,5.850000,5.950000,5.479741,78700
2012-02-29,5.940000,6.000000,5.930000,5.990000,5.516578,59700
2012-03-01,5.950000,5.990000,5.870000,5.890000,5.424481,104200
2012-03-02,5.860000,5.950000,5.850000,5.920000,5.452112,56800
2012-03-05,5.880000,5.980000,5.850000,5.940000,5.470531,59700
2012-03-06,5.830000,5.920000,5.830000,5.850000,5.387643,89700
2012-03-07,5.890000,5.970000,5.860000,5.950000,5.479741,25200
2012-03-08,5.990000,6.000000,5.900000,5.960000,5.488949,31100
2012-03-09,5.960000,6.140000,5.950000,5.960000,5.488949,70700
2012-03-12,6.000000,6.130000,5.980000,6.070000,5.590256,31500
2012-03-13,6.050000,6.210000,6.050000,6.160000,5.673142,42700
2012-03-14,6.170000,6.170000,6.110000,6.150000,5.663933,25400
2012-03-15,6.120000,6.170000,6.060000,6.130000,5.645513,34600
2012-03-16,6.100000,6.140000,6.030000,6.030000,5.553416,34700
2012-03-19,6.000000,6.130000,6.000000,6.030000,5.553416,38200
2012-03-20,6.020000,6.200000,6.000000,6.200000,5.709981,39300
2012-03-21,6.200000,6.340000,6.170000,6.300000,5.802078,57800
2012-03-22,6.340000,6.570000,6.340000,6.570000,6.050739,36000
2012-03-23,6.530000,6.790000,6.410000,6.760000,6.225721,48800
2012-03-26,6.790000,7.370000,6.770000,7.300000,6.723042,48300
2012-03-27,7.360000,7.450000,7.100000,7.280000,6.704625,97600
2012-03-28,7.270000,7.390000,7.100000,7.290000,6.713833,51100
2012-03-29,7.330000,7.570000,7.290000,7.510000,6.916447,57000
2012-03-30,7.590000,7.590000,7.420000,7.550000,6.953283,26100
2012-04-02,7.510000,7.570000,7.430000,7.460000,6.870396,35000
2012-04-03,7.490000,7.500000,7.400000,7.480000,6.888817,29200
2012-04-04,7.400000,7.500000,7.150000,7.500000,6.907234,44100
2012-04-05,7.430000,7.500000,7.400000,7.500000,6.907234,14500
2012-04-09,7.420000,7.460000,7.270000,7.400000,6.815138,17300
2012-04-10,7.350000,7.470000,7.150000,7.250000,6.676994,27500
2012-04-11,7.230000,7.460000,7.200000,7.440000,6.851977,25000
2012-04-12,7.390000,7.470000,7.240000,7.410000,6.824348,47000
2012-04-13,7.360000,7.430000,7.350000,7.390000,6.805931,31100
2012-04-16,7.360000,7.450000,7.340000,7.440000,6.851977,25700
2012-04-17,7.360000,7.500000,7.340000,7.470000,6.879605,31600
2012-04-18,7.470000,7.500000,7.390000,7.500000,6.907234,27500
2012-04-19,7.450000,7.500000,7.340000,7.500000,6.907234,36400
2012-04-20,7.500000,7.540000,7.460000,7.510000,6.916447,17300
2012-04-23,7.510000,7.510000,7.410000,7.420000,6.833559,19400
2012-04-24,7.400000,7.520000,7.400000,7.520000,6.925654,32500
2012-04-25,7.510000,7.760000,7.420000,7.600000,6.999332,68200
2012-04-26,7.630000,7.640000,7.450000,7.500000,6.907234,30900
2012-04-27,7.550000,7.580000,7.400000,7.430000,6.842768,55400
2012-04-30,7.450000,7.500000,7.440000,7.500000,6.907234,25000
2012-05-01,7.500000,7.520000,7.470000,7.500000,6.907234,36200
2012-05-02,7.550000,7.650000,7.500000,7.510000,6.916447,103000
2012-05-03,7.540000,7.600000,7.460000,7.470000,6.879605,49000
2012-05-04,7.450000,7.590000,7.420000,7.500000,6.907234,30000
2012-05-07,7.500000,7.610000,7.460000,7.490000,6.898026,30000
2012-05-08,7.500000,7.530000,7.460000,7.490000,6.898026,30000
2012-05-09,7.460000,7.580000,7.420000,7.550000,6.953283,30000
2012-05-10,7.610000,7.720000,7.510000,7.570000,6.971702,35200
2012-05-11,7.570000,7.630000,7.460000,7.550000,6.976322,34800
2012-05-14,7.510000,7.600000,7.490000,7.600000,7.022523,16000
2012-05-15,7.550000,7.600000,7.510000,7.550000,6.976322,8900
2012-05-16,7.520000,7.530000,7.360000,7.460000,6.893162,12400
2012-05-17,7.370000,7.370000,6.910000,7.220000,6.671399,49300
2012-05-18,7.310000,7.420000,7.170000,7.260000,6.708357,26900
2012-05-21,7.260000,7.260000,7.130000,7.160000,6.615957,24400
2012-05-22,7.200000,7.340000,7.150000,7.270000,6.717599,26000
2012-05-23,7.210000,7.270000,7.150000,7.240000,6.689877,31000
2012-05-24,7.210000,7.350000,7.150000,7.230000,6.680637,20100
2012-05-25,7.290000,7.350000,7.180000,7.250000,6.699118,10300
2012-05-29,7.250000,7.420000,7.250000,7.300000,6.745319,11000
2012-05-30,7.300000,7.300000,7.180000,7.190000,6.643677,26300
2012-05-31,7.240000,7.400000,7.210000,7.320000,6.763798,22500
2012-06-01,7.280000,7.400000,7.080000,7.400000,6.837721,62300
2012-06-04,7.330000,7.410000,7.240000,7.350000,6.791520,30000
2012-06-05,7.380000,7.380000,7.100000,7.100000,6.560516,19500
2012-06-06,7.100000,7.270000,7.100000,7.220000,6.671399,4200
2012-06-07,7.290000,7.410000,7.230000,7.280000,6.726840,14200
2012-06-08,7.330000,7.450000,7.290000,7.410000,6.846959,31400
2012-06-11,7.450000,7.500000,7.150000,7.230000,6.680637,31600
2012-06-12,7.250000,7.300000,7.210000,7.220000,6.671399,30000
2012-06-13,7.250000,7.370000,7.150000,7.370000,6.810000,38400
2012-06-14,7.280000,7.500000,7.160000,7.440000,6.874681,43000
2012-06-15,7.310000,7.480000,7.200000,7.460000,6.893162,43300
2012-06-18,7.390000,7.700000,7.380000,7.600000,7.022523,78400
2012-06-19,7.600000,8.090000,7.510000,8.080000,7.466051,117900
2012-06-20,8.000000,8.440000,7.890000,8.380000,7.743257,97000
2012-06-21,8.320000,8.360000,8.170000,8.290000,7.660093,99300
2012-06-22,8.350000,8.590000,7.850000,8.160000,7.539973,1857100
2012-06-25,8.090000,8.180000,7.920000,7.970000,7.364409,92900
2012-06-26,7.960000,8.050000,7.850000,8.010000,7.401371,60500
2012-06-27,8.030000,8.050000,7.940000,8.050000,7.438331,88800
2012-06-28,8.000000,8.100000,7.970000,8.030000,7.419850,68500
2012-06-29,8.160000,8.440000,8.140000,8.320000,7.687818,62100
2012-07-02,8.320000,8.390000,8.270000,8.340000,7.706294,77900
2012-07-03,8.310000,8.550000,8.310000,8.500000,7.854141,27300
2012-07-05,8.520000,8.590000,8.480000,8.590000,7.937297,20800
2012-07-06,8.510000,8.590000,8.510000,8.560000,7.909583,26200
2012-07-09,8.560000,8.740000,8.450000,8.680000,8.020461,55700
2012-07-10,8.720000,8.750000,8.650000,8.740000,8.075903,55500
2012-07-11,8.700000,8.740000,8.560000,8.670000,8.011222,98000
2012-07-12,8.620000,8.700000,8.470000,8.680000,8.020461,61500
2012-07-13,8.660000,8.870000,8.620000,8.750000,8.085144,67400
2012-07-16,8.670000,8.790000,8.600000,8.710000,8.048183,57200
2012-07-17,8.750000,8.770000,8.610000,8.740000,8.075903,52900
2012-07-18,8.770000,8.770000,8.680000,8.750000,8.085144,43100
2012-07-19,8.740000,8.770000,8.690000,8.720000,8.057422,42700
2012-07-20,8.650000,8.770000,8.590000,8.600000,7.946540,57800
2012-07-23,8.510000,8.510000,8.030000,8.230000,7.604655,40800
2012-07-24,8.240000,8.240000,7.990000,7.990000,7.382891,39700
2012-07-25,8.000000,8.000000,7.720000,7.790000,7.198087,36500
2012-07-26,7.870000,7.910000,7.750000,7.880000,7.281249,25200
2012-07-27,7.870000,8.300000,7.790000,8.290000,7.660093,35600
2012-07-30,8.320000,8.320000,8.010000,8.100000,7.484532,67100
2012-07-31,8.080000,8.140000,7.970000,8.080000,7.466051,51600
2012-08-01,8.060000,8.140000,7.950000,7.950000,7.345931,32100
2012-08-02,7.870000,7.930000,7.690000,7.760000,7.170366,35500
2012-08-03,7.660000,8.070000,7.650000,7.990000,7.382891,41500
2012-08-06,8.020000,8.060000,7.840000,7.960000,7.355171,27600
2012-08-07,8.030000,8.250000,7.960000,8.190000,7.567692,69200
2012-08-08,8.190000,8.500000,8.170000,8.500000,7.854141,43800
2012-08-09,8.440000,8.610000,8.440000,8.590000,7.937297,36800
2012-08-10,8.590000,8.750000,8.590000,8.690000,8.029701,39500
2012-08-13,8.700000,8.840000,8.620000,8.830000,8.159062,73400
2012-08-14,8.830000,8.940000,8.750000,8.900000,8.223746,79700
2012-08-15,8.850000,8.940000,8.640000,8.850000,8.200583,54500
2012-08-16,8.870000,8.870000,8.790000,8.850000,8.200583,41200
2012-08-17,8.810000,8.850000,8.690000,8.830000,8.182048,59900
2012-08-20,8.780000,8.850000,8.780000,8.850000,8.200583,16100
2012-08-21,8.830000,9.110000,8.710000,8.950000,8.293242,52300
2012-08-22,8.950000,9.000000,8.810000,8.830000,8.182048,20800
2012-08-23,8.800000,8.800000,8.470000,8.530000,7.904061,33400
2012-08-24,8.510000,8.580000,8.450000,8.500000,7.876263,17400
2012-08-27,8.500000,8.660000,8.460000,8.610000,7.978189,48300
2012-08-28,8.640000,8.780000,8.560000,8.780000,8.135714,19000
2012-08-29,8.750000,8.870000,8.750000,8.840000,8.191311,63600
2012-08-30,8.800000,9.250000,8.800000,8.850000,8.200583,65400
2012-08-31,8.880000,9.040000,8.880000,9.040000,8.376636,57100
2012-09-04,9.050000,9.400000,9.000000,9.330000,8.645354,90700
2012-09-05,9.320000,9.410000,9.110000,9.180000,8.506366,60000
2012-09-06,9.050000,9.360000,9.050000,9.360000,8.673155,72200
2012-09-07,9.360000,9.400000,9.230000,9.270000,8.589760,46900
2012-09-10,9.410000,9.600000,9.360000,9.510000,8.812150,78700
2012-09-11,9.480000,9.690000,9.460000,9.630000,8.923340,119000
2012-09-12,9.610000,9.760000,9.500000,9.580000,8.877008,110700
2012-09-13,9.590000,9.980000,9.590000,9.950000,9.219861,80900
2012-09-14,10.000000,10.330000,9.900000,10.250000,9.497845,107000
2012-09-17,10.250000,10.390000,10.120000,10.380000,9.618307,90600
2012-09-18,10.400000,10.400000,10.050000,10.080000,9.340323,65100
2012-09-19,10.040000,10.100000,9.830000,9.860000,9.136466,33700
2012-09-20,9.850000,9.900000,9.730000,9.820000,9.099401,24100
2012-09-21,9.850000,10.090000,9.800000,9.820000,9.099401,66200
2012-09-24,9.830000,10.070000,9.610000,9.900000,9.173529,44500
2012-09-25,9.930000,9.990000,9.570000,9.580000,8.877008,54400
2012-09-26,9.630000,9.720000,9.550000,9.590000,8.886274,29100
2012-09-27,9.600000,9.710000,9.440000,9.570000,8.867744,55300
2012-09-28,9.550000,9.890000,9.490000,9.670000,8.960409,26600
2012-10-01,9.730000,9.880000,9.320000,9.550000,8.849214,34000
2012-10-02,9.610000,9.760000,9.440000,9.520000,8.821415,19000
2012-10-03,9.500000,9.510000,9.260000,9.280000,8.599024,83700
2012-10-04,9.360000,9.730000,9.360000,9.640000,8.932609,46300
2012-10-05,9.690000,9.730000,9.520000,9.540000,8.839947,23700
2012-10-08,9.540000,9.540000,9.340000,9.410000,8.719489,80100
2012-10-09,9.410000,9.580000,9.400000,9.490000,8.793617,13800
2012-10-10,9.530000,9.600000,9.490000,9.510000,8.812150,23700
2012-10-11,9.590000,9.700000,9.550000,9.670000,8.960409,11800
2012-10-12,9.650000,9.790000,9.600000,9.700000,8.988205,92900
2012-10-15,9.740000,9.890000,9.670000,9.890000,9.164265,21400
2012-10-16,9.890000,9.920000,9.770000,9.900000,9.173529,16200
2012-10-17,9.940000,10.330000,9.740000,10.320000,9.562710,62900
2012-10-18,10.350000,10.360000,10.150000,10.270000,9.516379,19900
2012-10-19,10.190000,10.190000,9.720000,9.970000,9.238394,49300
2012-10-22,10.370000,10.630000,10.250000,10.430000,9.664639,72400
2012-10-23,10.400000,10.580000,10.100000,10.130000,9.386649,26400
2012-10-24,10.180000,10.790000,10.060000,10.780000,9.988955,90700
2012-10-25,10.870000,10.970000,10.740000,10.970000,10.165011,30500
2012-10-26,10.940000,10.940000,10.550000,10.590000,9.812898,30400
2012-10-31,10.560000,10.870000,10.500000,10.630000,9.849960,45900
2012-11-01,10.710000,11.410000,10.590000,11.220000,10.396668,66400
2012-11-02,11.220000,11.220000,10.830000,10.850000,10.053818,38600
2012-11-05,10.990000,11.400000,10.860000,11.270000,10.442997,48600
2012-11-06,11.270000,11.440000,11.140000,11.430000,10.591259,28200
2012-11-07,11.420000,11.420000,11.020000,11.030000,10.220607,44600
2012-11-08,11.020000,11.320000,10.850000,10.850000,10.076659,35200
2012-11-09,10.850000,10.870000,10.720000,10.840000,10.067369,25900
2012-11-12,10.950000,11.000000,10.780000,10.880000,10.104518,64300
2012-11-13,10.850000,11.080000,10.770000,10.920000,10.141664,32200
2012-11-14,10.950000,11.070000,10.730000,10.800000,10.030220,35100
2012-11-15,10.720000,10.850000,10.620000,10.660000,9.900199,61900
2012-11-16,10.580000,10.980000,10.570000,10.920000,10.141664,54800
2012-11-19,11.040000,11.200000,10.920000,11.200000,10.401711,34800
2012-11-20,11.220000,11.220000,10.670000,11.080000,10.290266,30100
2012-11-21,11.090000,11.200000,11.000000,11.160000,10.364563,12600
2012-11-23,11.200000,11.260000,11.120000,11.210000,10.410994,13400
2012-11-26,11.210000,11.220000,11.000000,11.060000,10.271688,34800
2012-11-27,11.100000,11.130000,10.830000,10.860000,10.085943,64900
2012-11-28,10.840000,10.900000,10.470000,10.880000,10.104518,43800
2012-11-29,10.970000,11.190000,10.610000,11.110000,10.318127,37300
2012-11-30,11.150000,11.150000,10.900000,11.110000,10.318127,31400
2012-12-03,11.220000,11.230000,10.770000,11.140000,10.345989,47700
2012-12-04,11.160000,11.200000,10.990000,11.170000,10.373852,14800
2012-12-05,11.180000,11.190000,11.060000,11.070000,10.280975,34100
2012-12-06,11.100000,11.120000,11.000000,11.120000,10.327412,41400
2012-12-07,11.180000,11.180000,11.010000,11.140000,10.345989,16900
2012-12-10,11.130000,11.200000,11.070000,11.190000,10.392423,37200
2012-12-11,11.200000,11.390000,11.100000,11.350000,10.541022,85600
2012-12-12,11.360000,11.440000,11.280000,11.290000,10.485296,22800
2012-12-13,11.280000,11.360000,11.110000,11.240000,10.438858,49300
2012-12-14,11.210000,11.420000,11.190000,11.420000,10.606030,26900
2012-12-17,11.470000,11.500000,11.430000,11.500000,10.680328,46200
2012-12-18,11.490000,11.800000,11.460000,11.790000,10.949658,28700
2012-12-19,11.920000,11.990000,11.850000,11.910000,11.061101,32100
2012-12-20,11.860000,11.900000,11.350000,11.870000,11.023958,42600
2012-12-21,11.750000,11.810000,11.460000,11.560000,10.736052,121800
2012-12-24,11.520000,11.520000,11.500000,11.520000,10.698904,21000
2012-12-26,11.480000,11.620000,11.330000,11.430000,10.615315,34200
2012-12-27,11.390000,11.560000,11.380000,11.530000,10.708189,24900
2012-12-28,11.500000,11.850000,11.500000,11.650000,10.819635,40400
2012-12-31,11.650000,11.890000,11.480000,11.870000,11.023958,62900
2013-01-02,11.910000,13.520000,11.900000,13.450000,12.491340,208100
2013-01-03,13.550000,13.590000,12.870000,12.900000,11.980542,106000
2013-01-04,12.990000,13.250000,12.480000,13.220000,12.277731,54800
2013-01-07,13.150000,13.220000,13.000000,13.050000,12.119849,33300
2013-01-08,13.050000,13.250000,12.960000,13.000000,12.073414,31700
2013-01-09,13.000000,13.250000,12.900000,12.920000,11.999114,37000
2013-01-10,13.080000,13.090000,12.950000,12.980000,12.054838,17200
2013-01-11,12.990000,13.050000,12.900000,12.900000,11.980542,20300
2013-01-14,12.880000,13.150000,12.880000,13.060000,12.129137,51900
2013-01-15,12.950000,13.100000,12.890000,13.080000,12.147713,23400
2013-01-16,13.080000,13.100000,12.960000,13.070000,12.138424,18700
2013-01-17,13.090000,13.250000,13.040000,13.150000,12.212720,47200
2013-01-18,13.100000,13.960000,13.100000,13.850000,12.862828,49200
2013-01-22,13.880000,13.970000,13.590000,13.960000,12.964991,37800
2013-01-23,13.850000,14.570000,13.850000,14.330000,13.308617,43000
2013-01-24,14.400000,14.400000,13.310000,13.660000,12.686371,70200
2013-01-25,13.670000,13.720000,13.100000,13.660000,12.686371,58900
2013-01-28,13.640000,13.720000,13.400000,13.590000,12.621362,62200
2013-01-29,13.570000,14.030000,13.500000,14.020000,13.020712,39600
2013-01-30,14.000000,14.100000,13.750000,13.850000,12.862828,59400
2013-01-31,13.870000,14.080000,13.650000,13.980000,12.983565,68900
2013-02-01,14.090000,14.250000,13.950000,14.040000,13.039285,40600
2013-02-04,13.940000,14.270000,13.850000,13.950000,12.955702,49200
2013-02-05,14.090000,14.350000,14.000000,14.240000,13.225031,47000
2013-02-06,14.190000,14.850000,14.190000,14.590000,13.550084,45000
2013-02-07,14.690000,14.740000,14.510000,14.670000,13.624382,57700
2013-02-08,14.670000,14.740000,14.600000,14.720000,13.670820,28900
2013-02-11,14.730000,14.730000,14.220000,14.350000,13.349866,48200
2013-02-12,14.320000,14.860000,14.320000,14.810000,13.777805,49300
2013-02-13,14.900000,15.190000,14.810000,15.180000,14.122016,52500
2013-02-14,15.090000,15.280000,14.980000,15.240000,14.177833,37200
2013-02-15,15.300000,15.730000,15.250000,15.670000,14.577867,83700
2013-02-19,15.700000,16.459999,15.700000,16.280001,15.145350,234600
2013-02-20,16.340000,16.379999,15.400000,15.410000,14.335986,151400
2013-02-21,15.380000,15.640000,15.000000,15.390000,14.317380,64800
2013-02-22,15.580000,16.379999,15.490000,16.330000,15.191869,104100
2013-02-25,16.530001,16.820000,16.379999,16.450001,15.303505,152000
2013-02-26,16.750000,17.150000,16.400000,16.990000,15.805869,195700
2013-02-27,17.240000,17.830000,17.040001,17.620001,16.391956,205100
2013-02-28,17.639999,18.410000,17.639999,18.200001,16.931543,141900
2013-03-01,18.049999,18.230000,17.799999,17.959999,16.708260,185300
2013-03-04,18.160000,18.410000,18.020000,18.350000,17.071077,178400
2013-03-05,18.520000,19.209999,18.520000,18.910000,17.592052,192200
2013-03-06,19.110001,19.260000,18.549999,19.090000,17.759508,174500
2013-03-07,19.200001,19.790001,19.120001,19.400000,18.047899,235000
2013-03-08,20.000000,20.000000,19.209999,19.400000,18.047899,292900
2013-03-11,19.540001,19.740000,19.000000,19.400000,18.047899,199200
2013-03-12,19.410000,19.620001,19.270000,19.400000,18.047899,174400
2013-03-13,19.540001,19.540001,19.180000,19.330000,17.982775,131500
2013-03-14,19.320000,19.670000,19.000000,19.610001,18.243263,248400
2013-03-15,19.650000,19.650000,19.180000,19.250000,17.908354,445400
2013-03-18,19.010000,19.549999,18.209999,19.420000,18.066509,245500
2013-03-19,19.459999,19.920000,19.260000,19.610001,18.243263,189800
2013-03-20,19.750000,20.570000,19.670000,20.520000,19.089836,212500
2013-03-21,20.200001,20.709999,20.200001,20.379999,18.959600,216400
2013-03-22,20.389999,20.600000,20.100000,20.150000,18.745628,199500
2013-03-25,20.459999,20.870001,20.299999,20.760000,19.313120,237200
2013-03-26,20.930000,21.000000,20.660000,20.969999,19.508472,180500
2013-03-27,20.990000,21.490000,20.809999,21.120001,19.648022,217800
2013-03-28,21.350000,21.500000,21.110001,21.250000,19.768969,198300
2013-04-01,21.580000,21.740000,21.309999,21.420000,19.927120,216300
2013-04-02,21.540001,21.650000,21.309999,21.490000,19.992237,197500
2013-04-03,21.650000,21.650000,20.209999,20.350000,18.931684,210900
2013-04-04,20.430000,21.559999,20.059999,21.440001,19.945719,215600
2013-04-05,21.030001,21.299999,20.600000,20.790001,19.341022,178800
2013-04-08,20.969999,21.209999,20.850000,21.010000,19.545691,133000
2013-04-09,21.219999,21.750000,21.219999,21.500000,20.001539,154800
2013-04-10,21.620001,22.320000,21.620001,21.629999,20.122478,229600
2013-04-11,21.719999,22.080000,21.360001,21.480000,19.982925,184100
2013-04-12,21.379999,21.379999,19.930000,20.049999,18.652599,241500
2013-04-15,19.830000,19.830000,17.110001,17.209999,16.010529,846500
2013-04-16,17.469999,17.930000,17.309999,17.490000,16.271021,294900
2013-04-17,17.480000,17.610001,16.620001,17.070000,15.880289,199800
2013-04-18,17.049999,17.219999,16.600000,16.780001,15.610505,132800
2013-04-19,16.799999,17.080000,16.510000,16.840000,15.666322,137400
2013-04-22,16.840000,17.040001,16.230000,16.740000,15.573290,157700
2013-04-23,16.889999,17.950001,16.600000,17.799999,16.559412,295700
2013-04-24,18.190001,18.299999,17.559999,17.590000,16.364050,258800
2013-04-25,17.590000,18.340000,17.590000,17.910000,16.661747,144400
2013-04-26,17.920000,17.950001,17.450001,17.500000,16.280323,100600
2013-04-29,17.549999,17.809999,17.250000,17.450001,16.233809,176300
2013-04-30,17.400000,17.650000,17.209999,17.490000,16.271021,142900
2013-05-01,17.410000,17.410000,16.600000,16.680000,15.517473,226700
2013-05-02,16.860001,16.969999,16.590000,16.690001,15.526779,169200
2013-05-03,16.900000,17.100000,16.549999,16.879999,15.703530,606200
2013-05-06,16.920000,17.270000,16.840000,17.129999,15.936104,91900
2013-05-07,17.340000,17.340000,16.900000,17.150000,15.954718,106800
2013-05-08,16.500000,17.100000,16.270000,17.070000,15.880289,142900
2013-05-09,16.940001,17.020000,16.820000,16.830000,15.657018,85200
2013-05-10,16.719999,17.360001,16.719999,17.330000,16.122173,66800
2013-05-13,17.330000,17.420000,17.049999,17.200001,16.001228,131800
2013-05-14,17.200001,17.629999,17.120001,17.250000,16.071104,177600
2013-05-15,17.170000,17.500000,17.170000,17.420000,16.229486,76100
2013-05-16,17.420000,17.799999,17.410000,17.450001,16.257437,123200
2013-05-17,17.530001,17.760000,17.450001,17.590000,16.387871,117600
2013-05-20,17.500000,17.740000,17.400000,17.469999,16.276070,78200
2013-05-21,17.530001,17.650000,17.459999,17.500000,16.304020,90700
2013-05-22,17.570000,17.629999,16.629999,16.730000,15.586641,146800
2013-05-23,16.469999,16.700001,16.250000,16.600000,15.465527,111700
2013-05-24,16.480000,17.230000,15.120000,17.219999,16.043152,172800
2013-05-28,17.350000,18.000000,17.350000,17.950001,16.723274,137900
2013-05-29,18.190001,19.600000,18.190001,19.549999,18.213924,377600
2013-05-30,20.250000,20.450001,19.280001,19.570000,18.232546,228800
2013-05-31,19.410000,19.430000,18.910000,18.930000,17.636292,91500
2013-06-03,19.070000,19.190001,18.469999,18.959999,17.664234,108800
2013-06-04,19.059999,19.070000,18.049999,18.139999,16.900282,87900
2013-06-05,18.049999,18.139999,17.410000,17.540001,16.341290,80200
2013-06-06,17.500000,18.240000,17.500000,18.230000,16.984135,101500
2013-06-07,18.430000,19.120001,18.209999,19.040001,17.738775,139800
2013-06-10,19.040001,19.040001,18.510000,18.860001,17.571077,77300
2013-06-11,18.610001,19.230000,18.610001,18.730000,17.449961,48200
2013-06-12,19.010000,19.010000,18.379999,18.750000,17.468596,88300
2013-06-13,18.660000,19.389999,18.660000,19.270000,17.953056,87800
2013-06-14,19.340000,19.410000,18.660000,18.709999,17.431326,129800
2013-06-17,18.920000,19.139999,18.660000,18.910000,17.617655,62500
2013-06-18,18.980000,19.190001,18.620001,19.059999,17.757408,52400
2013-06-19,19.100000,19.100000,18.580000,18.610001,17.338161,46900
2013-06-20,18.280001,18.350000,16.719999,17.139999,15.968619,192100
2013-06-21,17.260000,17.730000,17.030001,17.200001,16.024521,123100
2013-06-24,16.950001,17.490000,16.820000,17.200001,16.024521,151000
2013-06-25,17.530001,17.730000,17.350000,17.450001,16.257437,76300
2013-06-26,17.639999,17.650000,16.930000,16.980000,15.819552,121800
2013-06-27,17.200001,17.430000,17.170000,17.219999,16.043152,78600
2013-06-28,17.170000,17.389999,16.940001,16.950001,15.791613,530200
2013-07-01,17.059999,17.700001,17.059999,17.450001,16.257437,45500
2013-07-02,17.450001,17.740000,17.120001,17.430000,16.238804,63000
2013-07-03,17.340000,17.490000,17.150000,17.400000,16.210857,44800
2013-07-05,17.620001,17.620001,17.299999,17.600000,16.397186,71700
2013-07-08,17.639999,18.309999,17.490000,18.120001,16.881651,70800
2013-07-09,18.320000,18.549999,18.160000,18.299999,17.049347,106200
2013-07-10,18.350000,18.650000,18.120001,18.559999,17.291574,101300
2013-07-11,18.799999,18.850000,18.450001,18.760000,17.477907,75600
2013-07-12,18.799999,19.000000,18.559999,18.700001,17.422012,89400
2013-07-15,18.650000,19.370001,18.549999,18.900000,17.608337,144100
2013-07-16,18.879999,19.370001,18.879999,19.030001,17.729458,90200
2013-07-17,19.150000,19.240000,18.670000,18.809999,17.524490,71700
2013-07-18,18.850000,19.320000,18.740000,19.160000,17.850569,128100
2013-07-19,19.110001,19.260000,18.760000,18.820000,17.533804,51500
2013-07-22,18.719999,18.969999,18.510000,18.820000,17.533804,71600
2013-07-23,18.850000,18.930000,18.730000,18.809999,17.524490,57100
2013-07-24,18.910000,18.930000,18.379999,18.410000,17.151829,77600
2013-07-25,18.370001,19.320000,18.309999,19.290001,17.971687,129900
2013-07-26,19.100000,19.180000,18.520000,18.600000,17.328844,96800
2013-07-29,18.530001,18.770000,18.350000,18.469999,17.207724,38800
2013-07-30,18.680000,18.680000,18.290001,18.500000,17.235676,26100
2013-07-31,18.570000,18.889999,18.260000,18.760000,17.477907,58000
2013-08-01,18.980000,19.120001,18.610001,18.780001,17.496544,51400
2013-08-02,18.629999,18.799999,17.879999,17.900000,16.676682,107700
2013-08-05,17.850000,18.110001,17.850000,18.010000,16.779167,60700
2013-08-06,18.100000,18.139999,17.570000,17.700001,16.490351,68400
2013-08-07,17.639999,18.240000,17.510000,18.020000,16.788483,61300
2013-08-08,18.270000,18.430000,17.730000,17.990000,16.760534,42900
2013-08-09,18.020000,18.200001,17.639999,18.010000,16.779167,82600
2013-08-12,17.850000,18.600000,17.760000,18.600000,17.352932,48800
